customer_id,loyalty_tier,signup_date,city,province
C0008070,silver,2018-05-18,Mississauga,ON
C0008071,gold,2025-01-30,St. Catharines,ON
C0008072,silver,2025-02-20,Windsor,ON
C0008073,none,2020-11-29,Toronto,ON
C0008074,bronze,2024-02-02,Peterborough,ON
C0008075,bronze,2021-03-08,Brampton,ON
C0008076,none,2018-07-17,Thunder Bay,ON
C0008077,bronze,2024-12-05,Oakville,ON
C0008078,bronze,2020-02-22,Burlington,ON
C0008079,none,2020-11-12,Markham,ON
C0008080,gold,2022-08-10,Peterborough,ON
C0008081,none,2021-07-07,Ottawa,ON
C0008082,bronze,2020-02-16,Mississauga,ON
C0008083,silver,2024-05-28,Brampton,ON
C0008084,silver,2020-11-06,Kitchener,ON
C0008085,none,2022-09-26,Barrie,ON
C0008086,silver,2023-04-29,Brampton,ON
C0008087,silver,2025-06-21,Vaughan,ON
C0008088,gold,2021-10-31,Windsor,ON
C0008089,bronze,2021-10-07,Brampton,ON
C0008090,none,2025-04-22,Hamilton,ON
C0008091,silver,2021-10-31,Toronto,ON
C0008092,none,2020-05-20,London,ON
C0008093,silver,2018-05-06,Ottawa,ON
C0008094,silver,2020-08-07,St. Catharines,ON
C0008095,silver,2019-07-31,Oakville,ON
C0008096,platinum,2020-06-09,St. Catharines,ON
C0008097,bronze,2022-04-27,London,ON
C0008098,gold,2022-03-14,Markham,ON
C0008099,silver,2019-07-01,Brampton,ON
C0008100,none,2021-09-18,Markham,ON
C0008101,silver,2021-08-18,Thunder Bay,ON
C0008102,silver,2018-05-06,Ottawa,ON
C0008103,platinum,2020-04-07,Brampton,ON
C0008104,none,2023-10-13,Hamilton,ON
C0008105,bronze,2018-03-02,St. Catharines,ON
C0008106,gold,2020-05-29,Markham,ON
C0008107,none,2021-10-20,Peterborough,ON
C0008108,silver,2019-05-02,Sudbury,ON
C0008109,bronze,2023-03-04,Oakville,ON
C0008110,none,2023-09-23,Toronto,ON
C0008111,none,2020-09-15,Oakville,ON
C0008112,silver,2019-11-04,Kitchener,ON
C0008113,none,2024-03-19,Kingston,ON
C0008114,silver,2019-09-21,Burlington,ON
C0008115,silver,2019-03-03,Oakville,ON
C0008116,silver,2018-04-07,Oakville,ON
C0008117,bronze,2018-09-24,Toronto,ON
C0008118,none,2024-12-21,Toronto,ON
C0008119,silver,2025-06-24,St. Catharines,ON
C0008120,none,2022-05-15,Kitchener,ON
C0008121,bronze,2025-05-17,Toronto,ON
C0008122,gold,2023-08-28,Vaughan,ON
C0008123,bronze,2021-04-02,Sudbury,ON
C0008124,none,2023-09-16,Thunder Bay,ON
C0008125,platinum,2021-05-12,Waterloo,ON
C0008126,none,2025-09-11,London,ON
C0008127,none,2024-10-22,Kitchener,ON
C0008128,bronze,2024-10-04,Burlington,ON
C0008129,silver,2022-03-31,Vaughan,ON
C0008130,gold,2022-02-23,Burlington,ON
C0008131,silver,2018-12-09,Guelph,ON
C0008132,platinum,2023-03-23,Waterloo,ON
C0008133,none,2018-12-02,Guelph,ON
C0008134,silver,2022-04-29,Kitchener,ON
C0008135,none,2019-01-19,Mississauga,ON
C0008136,gold,2021-10-22,Waterloo,ON
C0008137,gold,2024-03-31,Barrie,ON
C0008138,bronze,2020-06-20,Waterloo,ON
C0008139,gold,2022-10-25,Kitchener,ON
C0008140,silver,2020-01-30,Vaughan,ON
C0008141,none,2020-05-25,Kingston,ON
C0008142,silver,2019-06-19,Niagara Falls,ON
C0008143,platinum,2019-04-19,Oakville,ON
C0008144,bronze,2020-12-23,London,ON
C0008145,none,2018-12-27,Brampton,ON
C0008146,platinum,2025-02-18,Sudbury,ON
C0008147,bronze,2023-12-07,Guelph,ON
C0008148,bronze,2019-10-10,Hamilton,ON
C0008149,silver,2025-02-01,Kingston,ON
C0008150,silver,2020-12-03,Mississauga,ON
C0008151,bronze,2022-04-01,St. Catharines,ON
C0008152,none,2023-08-05,Waterloo,ON
C0008153,gold,2024-03-07,Toronto,ON
C0008154,bronze,2018-01-23,Guelph,ON
C0008155,silver,2020-04-07,Peterborough,ON
C0008156,gold,2020-09-10,Kitchener,ON
C0008157,none,2022-09-08,Vaughan,ON
C0008158,gold,2024-12-24,Ottawa,ON
C0008159,silver,2021-07-03,Burlington,ON
C0008160,gold,2021-09-16,Ottawa,ON
C0008161,none,2018-09-14,Waterloo,ON
C0008162,bronze,2022-03-18,Mississauga,ON
C0008163,silver,2021-11-25,Brampton,ON
C0008164,gold,2023-02-04,Toronto,ON
C0008165,platinum,2024-10-10,Mississauga,ON
C0008166,bronze,2022-07-16,Hamilton,ON
C0008167,bronze,2018-06-01,Toronto,ON
C0008168,none,2024-07-15,Sudbury,ON
C0008169,silver,2021-10-26,Sudbury,ON
C0008170,gold,2021-11-22,Markham,ON
C0008171,silver,2024-12-26,Hamilton,ON
C0008172,bronze,2022-09-20,Ottawa,ON
C0008173,platinum,2024-04-27,Waterloo,ON
C0008174,none,2025-01-15,Kitchener,ON
C0008175,bronze,2021-12-12,Thunder Bay,ON
C0008176,bronze,2025-11-10,Waterloo,ON
C0008177,bronze,2019-05-16,Guelph,ON
C0008178,silver,2024-12-20,London,ON
C0008179,silver,2024-10-15,Windsor,ON
C0008180,none,2018-10-19,Hamilton,ON
C0008181,none,2019-03-24,London,ON
C0008182,bronze,2018-04-18,Sudbury,ON
C0008183,silver,2020-03-19,Burlington,ON
C0008184,bronze,2025-12-07,Brampton,ON
C0008185,bronze,2018-12-30,Kitchener,ON
C0008186,none,2018-04-09,Kingston,ON
C0008187,silver,2021-09-03,Thunder Bay,ON
C0008188,bronze,2020-10-29,Windsor,ON
C0008189,bronze,2023-01-13,Kingston,ON
C0008190,bronze,2022-11-08,Oakville,ON
C0008191,none,2024-08-13,St. Catharines,ON
C0008192,none,2021-04-27,St. Catharines,ON
C0008193,none,2021-09-10,Hamilton,ON
C0008194,silver,2018-03-08,Ottawa,ON
C0008195,none,2025-10-07,Barrie,ON
C0008196,bronze,2019-09-16,Hamilton,ON
C0008197,platinum,2022-10-08,Brampton,ON
C0008198,bronze,2025-01-17,Peterborough,ON
C0008199,bronze,2022-11-02,Peterborough,ON
C0008200,bronze,2023-01-02,Sudbury,ON
C0008201,bronze,2019-05-28,Oakville,ON
C0008202,none,2023-09-03,Ottawa,ON
C0008203,gold,2019-07-10,Ottawa,ON
C0008204,bronze,2023-07-15,Kingston,ON
C0008205,silver,2022-08-12,Kingston,ON
C0008206,gold,2021-12-01,Thunder Bay,ON
C0008207,none,2023-10-08,London,ON
C0008208,silver,2023-10-05,Mississauga,ON
C0008209,none,2019-08-22,Vaughan,ON
C0008210,bronze,2021-01-02,Barrie,ON
C0008211,gold,2021-11-15,Peterborough,ON
C0008212,none,2019-03-20,Toronto,ON
C0008213,platinum,2020-11-06,Burlington,ON
C0008214,bronze,2018-05-02,Oakville,ON
C0008215,bronze,2021-07-06,Hamilton,ON
C0008216,none,2019-08-25,Waterloo,ON
C0008217,bronze,2019-10-12,London,ON
C0008218,bronze,2024-07-19,London,ON
C0008219,none,2019-02-16,Niagara Falls,ON
C0008220,bronze,2018-12-19,Waterloo,ON
C0008221,none,2020-07-25,Guelph,ON
C0008222,platinum,2018-03-10,Toronto,ON
C0008223,bronze,2024-12-13,Brampton,ON
C0008224,bronze,2025-11-23,Burlington,ON
C0008225,silver,2024-06-10,Niagara Falls,ON
C0008226,silver,2024-05-24,Thunder Bay,ON
C0008227,gold,2018-10-25,Barrie,ON
C0008228,gold,2022-06-09,Waterloo,ON
C0008229,none,2018-09-14,Toronto,ON
C0008230,bronze,2020-05-28,Brampton,ON
C0008231,silver,2021-12-11,Niagara Falls,ON
C0008232,none,2023-06-15,Kitchener,ON
C0008233,silver,2020-03-21,Waterloo,ON
C0008234,none,2020-01-19,Brampton,ON
C0008235,gold,2024-08-03,Barrie,ON
C0008236,silver,2019-10-18,London,ON
C0008237,bronze,2021-11-21,Kitchener,ON
C0008238,bronze,2020-04-18,Toronto,ON
C0008239,platinum,2024-10-27,Peterborough,ON
C0008240,silver,2022-04-12,Windsor,ON
C0008241,silver,2018-11-13,Vaughan,ON
C0008242,gold,2019-03-09,Hamilton,ON
C0008243,none,2025-10-05,Burlington,ON
C0008244,none,2025-07-10,Toronto,ON
C0008245,none,2024-02-20,Sudbury,ON
C0008246,silver,2018-08-15,Kingston,ON
C0008247,silver,2023-11-09,Barrie,ON
C0008248,bronze,2023-04-15,Burlington,ON
C0008249,platinum,2025-07-10,Windsor,ON
C0008250,none,2021-11-21,Niagara Falls,ON
C0008251,silver,2021-10-06,Niagara Falls,ON
C0008252,bronze,2023-01-23,Kitchener,ON
C0008253,bronze,2019-03-12,Niagara Falls,ON
C0008254,none,2023-12-19,Kingston,ON
C0008255,silver,2021-12-22,Mississauga,ON
C0008256,silver,2019-07-04,Vaughan,ON
C0008257,bronze,2024-07-10,Barrie,ON
C0008258,bronze,2020-02-12,Barrie,ON
C0008259,silver,2024-11-16,Peterborough,ON
C0008260,bronze,2020-03-08,Burlington,ON
C0008261,silver,2021-11-28,Niagara Falls,ON
C0008262,bronze,2021-06-30,Toronto,ON
C0008263,gold,2023-11-10,Oakville,ON
C0008264,silver,2019-06-29,Ottawa,ON
C0008265,none,2019-12-23,Burlington,ON
C0008266,silver,2019-07-17,London,ON
C0008267,bronze,2019-11-05,Brampton,ON
C0008268,gold,2021-08-16,London,ON
C0008269,silver,2022-09-10,Ottawa,ON
C0008270,none,2024-11-28,Kitchener,ON
C0008271,silver,2021-05-17,Windsor,ON
C0008272,none,2021-04-12,Sudbury,ON
C0008273,gold,2019-04-16,Vaughan,ON
C0008274,gold,2018-10-17,Hamilton,ON
C0008275,silver,2024-02-03,Waterloo,ON
C0008276,bronze,2023-01-24,London,ON
C0008277,silver,2022-04-04,Thunder Bay,ON
C0008278,bronze,2021-07-21,Mississauga,ON
C0008279,none,2022-03-01,Brampton,ON
C0008280,gold,2024-10-07,Burlington,ON
C0008281,bronze,2019-07-08,Niagara Falls,ON
C0008282,bronze,2021-12-28,Barrie,ON
C0008283,none,2019-12-06,London,ON
C0008284,platinum,2018-11-03,Niagara Falls,ON
C0008285,gold,2023-07-18,Markham,ON
C0008286,bronze,2023-08-22,Niagara Falls,ON
C0008287,none,2024-10-25,Windsor,ON
C0008288,silver,2018-03-04,Kitchener,ON
C0008289,bronze,2019-06-02,Kitchener,ON
C0008290,platinum,2022-08-06,Niagara Falls,ON
C0008291,gold,2024-07-01,Markham,ON
C0008292,silver,2025-07-09,Markham,ON
C0008293,none,2024-04-21,Markham,ON
C0008294,silver,2025-03-29,Kitchener,ON
C0008295,platinum,2024-07-09,Peterborough,ON
C0008296,bronze,2020-07-11,Barrie,ON
C0008297,gold,2022-08-27,Hamilton,ON
C0008298,bronze,2023-01-31,Mississauga,ON
C0008299,platinum,2020-10-25,Waterloo,ON
C0008300,silver,2025-01-31,Toronto,ON
C0008301,none,2024-03-02,Waterloo,ON
C0008302,bronze,2022-02-19,St. Catharines,ON
C0008303,none,2021-11-03,Peterborough,ON
C0008304,bronze,2024-05-05,Waterloo,ON
C0008305,gold,2019-10-11,Ottawa,ON
C0008306,none,2019-10-01,St. Catharines,ON
C0008307,gold,2021-03-21,Peterborough,ON
C0008308,none,2019-01-08,Windsor,ON
C0008309,silver,2021-08-30,Waterloo,ON
C0008310,platinum,2021-06-17,Burlington,ON
C0008311,silver,2022-01-16,Niagara Falls,ON
C0008312,gold,2021-09-10,Peterborough,ON
C0008313,platinum,2025-03-07,St. Catharines,ON
C0008314,silver,2020-03-13,Toronto,ON
C0008315,silver,2021-04-16,Burlington,ON
C0008316,none,2023-11-28,St. Catharines,ON
C0008317,bronze,2020-04-12,St. Catharines,ON
C0008318,bronze,2023-04-03,Mississauga,ON
C0008319,gold,2025-09-12,Brampton,ON
C0008320,silver,2021-01-01,Hamilton,ON
C0008321,silver,2019-12-08,St. Catharines,ON
C0008322,gold,2019-07-10,Toronto,ON
C0008323,none,2018-02-02,St. Catharines,ON
C0008324,gold,2020-04-10,Hamilton,ON
C0008325,none,2024-10-19,Toronto,ON
C0008326,bronze,2020-01-15,Oakville,ON
C0008327,silver,2025-08-20,Oakville,ON
C0008328,bronze,2025-08-16,Markham,ON
C0008329,silver,2023-06-17,Ottawa,ON
C0008330,silver,2025-11-06,Mississauga,ON
C0008331,gold,2021-04-06,Kitchener,ON
C0008332,none,2025-08-26,Waterloo,ON
C0008333,none,2022-05-08,Kingston,ON
C0008334,none,2018-08-24,Windsor,ON
C0008335,bronze,2024-08-28,Windsor,ON
C0008336,none,2025-08-09,Ottawa,ON
C0008337,bronze,2025-01-30,Peterborough,ON
C0008338,gold,2021-05-02,Vaughan,ON
C0008339,gold,2018-10-27,Kingston,ON
C0008340,gold,2022-09-07,Niagara Falls,ON
C0008341,none,2024-12-11,Brampton,ON
C0008342,bronze,2024-09-22,Kitchener,ON
C0008343,none,2022-12-09,Thunder Bay,ON
C0008344,bronze,2024-04-16,Brampton,ON
C0008345,bronze,2018-04-05,Toronto,ON
C0008346,gold,2022-12-27,Sudbury,ON
C0008347,silver,2018-11-13,Kitchener,ON
C0008348,none,2023-12-30,Vaughan,ON
C0008349,silver,2018-05-14,Kingston,ON
C0008350,gold,2022-10-05,St. Catharines,ON
C0008351,none,2025-08-03,Hamilton,ON
C0008352,silver,2018-11-24,Hamilton,ON
C0008353,none,2021-05-31,Kitchener,ON
C0008354,none,2018-04-30,Brampton,ON
C0008355,gold,2023-09-23,Burlington,ON
C0008356,none,2025-05-27,Hamilton,ON
C0008357,silver,2018-01-06,Mississauga,ON
C0008358,none,2022-05-15,Kingston,ON
C0008359,silver,2024-05-06,Toronto,ON
C0008360,silver,2018-03-16,Thunder Bay,ON
C0008361,gold,2021-11-09,Mississauga,ON
C0008362,gold,2019-01-12,Burlington,ON
C0008363,silver,2025-05-22,Brampton,ON
C0008364,bronze,2022-01-28,Burlington,ON
C0008365,none,2022-03-03,Kitchener,ON
C0008366,silver,2025-12-23,Mississauga,ON
C0008367,bronze,2024-04-23,Windsor,ON
C0008368,none,2020-07-06,Kingston,ON
C0008369,gold,2023-01-14,Niagara Falls,ON
C0008370,bronze,2020-05-17,Brampton,ON
C0008371,none,2022-03-02,Guelph,ON
C0008372,gold,2024-07-01,Markham,ON
C0008373,bronze,2025-08-02,Toronto,ON
C0008374,silver,2025-08-12,Niagara Falls,ON
C0008375,none,2021-12-19,Oakville,ON
C0008376,bronze,2025-02-28,Toronto,ON
C0008377,silver,2025-02-20,Kingston,ON
C0008378,none,2022-05-16,Kitchener,ON
C0008379,silver,2018-04-16,Sudbury,ON
C0008380,none,2018-12-14,London,ON
C0008381,none,2023-04-05,Niagara Falls,ON
C0008382,none,2024-08-23,Peterborough,ON
C0008383,bronze,2025-04-17,Mississauga,ON
C0008384,none,2019-12-12,Burlington,ON
C0008385,silver,2025-03-12,Kingston,ON
C0008386,bronze,2024-08-12,Hamilton,ON
C0008387,none,2021-11-18,Barrie,ON
C0008388,bronze,2020-12-29,Oakville,ON
C0008389,none,2021-10-11,St. Catharines,ON
C0008390,bronze,2023-05-28,Barrie,ON
C0008391,gold,2024-06-26,Oakville,ON
C0008392,silver,2019-05-17,Thunder Bay,ON
C0008393,silver,2020-09-05,Toronto,ON
C0008394,bronze,2018-12-17,Oakville,ON
C0008395,none,2025-07-01,Kitchener,ON
C0008396,silver,2021-04-04,Kitchener,ON
C0008397,bronze,2020-01-03,Sudbury,ON
C0008398,silver,2019-08-18,Thunder Bay,ON
C0008399,platinum,2018-08-06,Guelph,ON
C0008400,bronze,2021-10-09,Waterloo,ON
C0008401,silver,2024-03-05,Hamilton,ON
C0008402,bronze,2020-08-01,Kingston,ON
C0008403,none,2021-03-28,Waterloo,ON
C0008404,none,2023-02-03,Toronto,ON
C0008405,silver,2020-11-05,Peterborough,ON
C0008406,bronze,2023-11-30,Burlington,ON
C0008407,silver,2020-07-26,Niagara Falls,ON
C0008408,silver,2021-07-27,London,ON
C0008409,bronze,2025-11-04,Peterborough,ON
C0008410,bronze,2024-09-09,Oakville,ON
C0008411,silver,2022-07-29,St. Catharines,ON
C0008412,bronze,2021-02-19,Toronto,ON
C0008413,gold,2025-12-08,Burlington,ON
C0008414,none,2021-09-13,Mississauga,ON
C0008415,platinum,2020-09-30,Kitchener,ON
C0008416,none,2022-10-08,Barrie,ON
C0008417,none,2021-04-24,Niagara Falls,ON
C0008418,silver,2025-02-11,Sudbury,ON
C0008419,none,2019-09-11,Thunder Bay,ON
C0008420,none,2018-05-27,Mississauga,ON
C0008421,none,2021-06-11,London,ON
C0008422,silver,2025-08-02,Windsor,ON
C0008423,bronze,2018-07-01,St. Catharines,ON
C0008424,none,2024-06-19,Peterborough,ON
C0008425,bronze,2018-01-02,St. Catharines,ON
C0008426,none,2022-06-18,Mississauga,ON
C0008427,platinum,2021-08-16,Windsor,ON
C0008428,none,2019-04-12,Vaughan,ON
C0008429,bronze,2023-12-20,Burlington,ON
C0008430,bronze,2019-05-28,London,ON
C0008431,bronze,2021-07-01,Ottawa,ON
C0008432,gold,2022-06-20,Oakville,ON
C0008433,bronze,2022-02-22,Burlington,ON
C0008434,silver,2018-04-03,Mississauga,ON
C0008435,bronze,2021-07-26,St. Catharines,ON
C0008436,silver,2023-03-29,Kitchener,ON
C0008437,bronze,2022-03-20,Kitchener,ON
C0008438,none,2023-11-04,Hamilton,ON
C0008439,none,2024-03-16,Mississauga,ON
C0008440,none,2019-06-09,Kitchener,ON
C0008441,gold,2024-06-06,Waterloo,ON
C0008442,silver,2025-02-27,Mississauga,ON
C0008443,none,2024-09-14,London,ON
C0008444,bronze,2024-10-23,Mississauga,ON
C0008445,silver,2019-09-13,Niagara Falls,ON
C0008446,bronze,2023-03-21,Waterloo,ON
C0008447,bronze,2021-08-30,Ottawa,ON
C0008448,silver,2025-11-15,Guelph,ON
C0008449,none,2024-08-25,Ottawa,ON
C0008450,bronze,2019-04-17,Oakville,ON
C0008451,none,2025-07-15,Peterborough,ON
C0008452,none,2023-07-31,Burlington,ON
C0008453,silver,2022-05-06,Burlington,ON
C0008454,silver,2021-07-27,Kingston,ON
C0008455,platinum,2021-12-11,Hamilton,ON
C0008456,none,2024-03-02,Mississauga,ON
C0008457,silver,2024-02-13,Ottawa,ON
C0008458,gold,2022-06-02,Waterloo,ON
C0008459,silver,2025-12-07,Kitchener,ON
C0008460,platinum,2019-11-10,Markham,ON
C0008461,platinum,2021-05-29,Waterloo,ON
C0008462,silver,2022-10-16,Vaughan,ON
C0008463,platinum,2019-04-28,Windsor,ON
C0008464,silver,2021-12-28,London,ON
C0008465,bronze,2024-09-03,Kingston,ON
C0008466,gold,2023-05-28,Thunder Bay,ON
C0008467,gold,2023-09-07,Markham,ON
C0008468,none,2019-04-18,Brampton,ON
C0008469,bronze,2019-02-28,Windsor,ON
C0008470,none,2021-07-15,Sudbury,ON
C0008471,gold,2020-08-03,Markham,ON
C0008472,none,2018-01-30,London,ON
C0008473,bronze,2022-06-05,St. Catharines,ON
C0008474,bronze,2024-01-13,Hamilton,ON
C0008475,none,2023-11-08,Waterloo,ON
C0008476,platinum,2018-10-29,Hamilton,ON
C0008477,bronze,2024-03-31,London,ON
C0008478,none,2021-01-17,Peterborough,ON
C0008479,none,2019-04-01,Burlington,ON
C0008480,silver,2021-10-11,Toronto,ON
C0008481,silver,2019-09-26,Barrie,ON
C0008482,bronze,2023-05-21,Oakville,ON
C0008483,bronze,2023-12-15,Kingston,ON
C0008484,gold,2023-10-22,Kingston,ON
C0008485,silver,2018-12-06,Windsor,ON
C0008486,silver,2020-10-15,Mississauga,ON
C0008487,bronze,2021-12-26,Sudbury,ON
C0008488,platinum,2025-11-17,Guelph,ON
C0008489,silver,2022-05-15,St. Catharines,ON
C0008490,bronze,2023-03-25,Peterborough,ON
C0008491,platinum,2020-09-18,Kingston,ON
C0008492,gold,2020-05-13,Ottawa,ON
C0008493,silver,2024-05-15,Markham,ON
C0008494,silver,2024-09-04,Waterloo,ON
C0008495,bronze,2018-06-11,Hamilton,ON
C0008496,bronze,2022-04-24,Mississauga,ON
C0008497,none,2024-03-21,Burlington,ON
C0008498,bronze,2019-04-07,Brampton,ON
C0008499,bronze,2023-03-03,Brampton,ON
C0008500,bronze,2021-10-16,Ottawa,ON
C0008501,gold,2022-01-22,London,ON
C0008502,none,2022-10-02,St. Catharines,ON
C0008503,gold,2024-12-24,Vaughan,ON
C0008504,bronze,2018-09-11,Kingston,ON
C0008505,none,2019-08-14,Waterloo,ON
C0008506,none,2020-10-05,Kitchener,ON
C0008507,bronze,2024-05-28,Markham,ON
C0008508,bronze,2022-09-27,Brampton,ON
C0008509,bronze,2019-07-03,Brampton,ON
C0008510,silver,2018-03-11,Toronto,ON
C0008511,bronze,2025-12-04,Thunder Bay,ON
C0008512,none,2019-02-07,Burlington,ON
C0008513,bronze,2018-04-06,Waterloo,ON
C0008514,none,2021-04-02,Thunder Bay,ON
C0008515,none,2022-06-05,Sudbury,ON
C0008516,none,2020-01-26,Hamilton,ON
C0008517,silver,2019-05-06,London,ON
C0008518,silver,2018-09-10,Niagara Falls,ON
C0008519,gold,2021-04-07,Toronto,ON
C0008520,silver,2025-08-13,Kingston,ON
C0008521,bronze,2019-03-09,Kitchener,ON
C0008522,bronze,2022-08-01,Burlington,ON
C0008523,none,2019-07-21,Windsor,ON
C0008524,silver,2023-05-23,Ottawa,ON
C0008525,bronze,2018-06-28,Toronto,ON
C0008526,none,2019-08-17,Waterloo,ON
C0008527,platinum,2018-01-24,Barrie,ON
C0008528,none,2023-03-10,Ottawa,ON
C0008529,none,2023-10-03,Waterloo,ON
C0008530,gold,2019-05-17,Mississauga,ON
C0008531,bronze,2021-08-18,Ottawa,ON
C0008532,bronze,2020-05-06,Ottawa,ON
C0008533,none,2018-05-14,London,ON
C0008534,bronze,2018-04-19,Kitchener,ON
C0008535,platinum,2025-07-06,Kitchener,ON
C0008536,silver,2023-03-07,Brampton,ON
C0008537,bronze,2023-04-29,Oakville,ON
C0008538,bronze,2020-05-13,Kingston,ON
C0008539,bronze,2020-02-12,Thunder Bay,ON
C0008540,silver,2024-05-11,Oakville,ON
C0008541,none,2021-07-05,St. Catharines,ON
C0008542,none,2018-10-26,Sudbury,ON
C0008543,silver,2021-11-30,Markham,ON
C0008544,gold,2022-03-05,Oakville,ON
C0008545,gold,2022-07-24,Mississauga,ON
C0008546,gold,2022-04-18,Vaughan,ON
C0008547,bronze,2024-11-10,Waterloo,ON
C0008548,silver,2019-12-15,Burlington,ON
C0008549,gold,2022-09-20,Thunder Bay,ON
C0008550,none,2025-02-06,Barrie,ON
C0008551,bronze,2025-10-30,Barrie,ON
C0008552,none,2025-09-20,Ottawa,ON
C0008553,platinum,2023-10-25,Guelph,ON
C0008554,gold,2018-11-08,London,ON
C0008555,silver,2025-11-28,Thunder Bay,ON
C0008556,bronze,2018-04-05,Brampton,ON
C0008557,gold,2022-05-29,Ottawa,ON
C0008558,none,2021-07-29,Brampton,ON
C0008559,none,2023-06-06,Burlington,ON
C0008560,silver,2024-04-06,Oakville,ON
C0008561,silver,2023-11-27,Kitchener,ON
C0008562,gold,2019-10-25,Kingston,ON
C0008563,bronze,2024-01-15,Mississauga,ON
C0008564,bronze,2024-01-24,Kitchener,ON
C0008565,bronze,2018-03-13,Vaughan,ON
C0008566,none,2023-02-06,Mississauga,ON
C0008567,gold,2019-01-08,St. Catharines,ON
C0008568,bronze,2022-07-01,Kitchener,ON
C0008569,none,2019-10-28,Vaughan,ON
C0008570,bronze,2020-11-13,St. Catharines,ON
C0008571,silver,2020-03-04,Thunder Bay,ON
C0008572,gold,2024-11-24,Burlington,ON
C0008573,none,2025-03-30,Thunder Bay,ON
C0008574,none,2024-05-21,Peterborough,ON
C0008575,gold,2023-10-13,Burlington,ON
C0008576,bronze,2020-11-27,Kitchener,ON
C0008577,bronze,2019-02-23,Guelph,ON
C0008578,none,2022-07-19,Niagara Falls,ON
C0008579,platinum,2021-05-30,St. Catharines,ON
C0008580,silver,2020-04-05,Hamilton,ON
C0008581,none,2019-12-12,Brampton,ON
C0008582,none,2019-04-16,Toronto,ON
C0008583,none,2024-08-21,Burlington,ON
C0008584,none,2020-07-28,Kingston,ON
C0008585,none,2025-05-05,Vaughan,ON
C0008586,none,2023-05-11,Markham,ON
C0008587,none,2019-04-26,Hamilton,ON
C0008588,bronze,2018-07-02,Kitchener,ON
C0008589,bronze,2021-05-02,Vaughan,ON
C0008590,bronze,2018-08-27,Vaughan,ON
C0008591,gold,2025-08-16,Brampton,ON
C0008592,none,2025-04-04,Hamilton,ON
C0008593,gold,2023-04-05,Vaughan,ON
C0008594,gold,2020-05-05,Peterborough,ON
C0008595,gold,2024-12-11,Sudbury,ON
C0008596,none,2023-03-06,Burlington,ON
C0008597,none,2020-11-11,Mississauga,ON
C0008598,silver,2025-01-15,Mississauga,ON
C0008599,none,2019-09-05,Hamilton,ON
C0008600,none,2022-07-18,Niagara Falls,ON
C0008601,none,2023-07-13,Windsor,ON
C0008602,silver,2025-04-06,Hamilton,ON
C0008603,silver,2019-02-06,Burlington,ON
C0008604,none,2020-04-20,Oakville,ON
C0008605,gold,2024-09-20,London,ON
C0008606,silver,2021-12-30,Guelph,ON
C0008607,none,2024-01-15,Toronto,ON
C0008608,bronze,2024-03-10,London,ON
C0008609,none,2020-06-09,Waterloo,ON
C0008610,gold,2020-08-26,Guelph,ON
C0008611,silver,2021-12-28,Windsor,ON
C0008612,silver,2018-03-23,Windsor,ON
C0008613,silver,2024-05-24,Guelph,ON
C0008614,bronze,2018-12-04,Burlington,ON
C0008615,gold,2025-06-24,Windsor,ON
C0008616,gold,2024-03-25,Hamilton,ON
C0008617,silver,2020-10-26,Niagara Falls,ON
C0008618,bronze,2018-07-31,Brampton,ON
C0008619,none,2024-04-27,Burlington,ON
C0008620,none,2021-08-03,Brampton,ON
C0008621,none,2019-07-23,Vaughan,ON
C0008622,bronze,2021-06-09,St. Catharines,ON
C0008623,silver,2025-03-25,London,ON
C0008624,gold,2023-07-05,Sudbury,ON
C0008625,none,2023-06-29,Toronto,ON
C0008626,none,2022-02-12,Barrie,ON
C0008627,none,2019-03-23,Hamilton,ON
C0008628,platinum,2025-08-06,Ottawa,ON
C0008629,silver,2023-12-02,Guelph,ON
C0008630,bronze,2022-02-14,Thunder Bay,ON
C0008631,bronze,2023-10-17,Brampton,ON
C0008632,bronze,2020-11-26,Thunder Bay,ON
C0008633,none,2023-12-09,Mississauga,ON
C0008634,none,2025-09-29,Barrie,ON
C0008635,bronze,2020-10-04,Waterloo,ON
C0008636,none,2018-01-25,London,ON
C0008637,bronze,2023-12-02,St. Catharines,ON
C0008638,bronze,2024-10-25,Mississauga,ON
C0008639,silver,2024-08-12,Kingston,ON
C0008640,bronze,2025-10-20,Ottawa,ON
C0008641,bronze,2020-10-11,Sudbury,ON
C0008642,gold,2025-05-06,Ottawa,ON
C0008643,bronze,2019-08-31,Thunder Bay,ON
C0008644,silver,2022-09-12,Barrie,ON
C0008645,none,2025-02-07,St. Catharines,ON
C0008646,silver,2025-04-28,Guelph,ON
C0008647,bronze,2022-12-19,Oakville,ON
C0008648,none,2022-05-15,Kingston,ON
C0008649,none,2021-09-07,Kitchener,ON
C0008650,silver,2024-12-09,Niagara Falls,ON
C0008651,silver,2025-01-14,Waterloo,ON
C0008652,silver,2019-12-02,Oakville,ON
C0008653,bronze,2019-02-02,Waterloo,ON
C0008654,silver,2024-07-06,Niagara Falls,ON
C0008655,bronze,2024-06-26,Hamilton,ON
C0008656,none,2018-10-19,Thunder Bay,ON
C0008657,bronze,2021-12-05,Mississauga,ON
C0008658,bronze,2022-01-19,Ottawa,ON
C0008659,gold,2018-05-05,Vaughan,ON
C0008660,bronze,2023-04-25,Vaughan,ON
