return_id,sale_id,transaction_id,return_date,store_id,customer_id,employee_id,product_id,return_quantity,return_amount,return_reason,return_channel,refund_method,receipt_present,item_condition,policy_exception_flag
RT00004277,SL00046808,TXN000046808,2025-05-11,S012,C0000472,E00111,P000018,1,32.98,other,in_store,credit_card,True,unopened,False
RT00004278,SL00042224,TXN000042224,2024-04-15,S019,C0005596,E00010,P000199,1,31.57,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00004279,SL00026010,TXN000026010,2024-06-11,S008,C0008398,E00050,P000402,1,14.92,changed_mind,in_store,credit_card,True,opened,True
RT00004280,SL00010093,TXN000010093,2024-11-09,S011,C0000216,E00013,P000090,1,23.75,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00004281,SL00016633,TXN000016633,2024-08-03,S005,C0000696,E00127,P000179,1,45.88,damaged,in_store,credit_card,True,damaged,True
RT00004282,SL00001862,TXN000001862,2025-08-30,S020,C0003579,E00037,P000073,1,39.09,wrong_size,mail,cash,True,unopened,False
RT00004283,SL00042560,TXN000042560,2024-03-10,S010,C0005927,E00077,P000359,1,14.36,changed_mind,in_store,cash,True,opened,True
RT00004284,SL00012737,TXN000012737,2025-11-26,S013,C0008704,E00078,P000140,1,20.72,damaged,in_store,cash,True,defective,True
RT00004285,SL00019362,TXN000019362,2025-02-18,S013,C0008844,E00056,P000421,1,28.8,damaged,in_store,store_credit,True,missing_packaging,False
RT00004286,SL00025277,TXN000025277,2024-04-28,S019,C0002932,E00032,P000018,2,74.21,wrong_size,in_store,store_credit,False,unopened,True
RT00004287,SL00010527,TXN000010527,2024-08-02,S018,C0009064,E00109,P000365,1,33.0,wrong_size,in_store,debit_card,True,opened,False
RT00004288,SL00025143,TXN000025143,2025-08-25,S013,C0006769,E00124,P000091,2,152.7,defective,mail,credit_card,True,defective,False
RT00004289,SL00018607,TXN000018607,2024-08-24,S015,C0009157,E00020,P000360,1,21.91,other,in_store,credit_card,True,opened,False
RT00004290,SL00000293,TXN000000293,2024-02-02,S012,C0005670,E00087,P000182,3,69.54,changed_mind,in_store,debit_card,True,opened,False
RT00004291,SL00001214,TXN000001214,2025-06-29,S008,C0005406,E00074,P000154,2,44.32,late_delivery,in_store,store_credit,False,unopened,True
RT00004292,SL00006915,TXN000006915,2025-04-24,S013,C0003388,E00059,P000347,1,5.49,wrong_size,in_store,credit_card,True,opened,False
RT00004293,SL00003396,TXN000003396,2024-11-29,S020,C0004254,E00061,P000455,1,30.21,wrong_size,in_store,credit_card,True,opened,True
RT00004294,SL00038909,TXN000038909,2025-09-28,S012,C0006049,E00087,P000353,1,13.04,changed_mind,in_store,debit_card,True,unopened,False
RT00004295,SL00007745,TXN000007745,2025-05-06,S004,C0007830,E00038,P000430,1,51.66,not_as_described,mail,cash,True,opened,False
RT00004296,SL00023257,TXN000023257,2025-08-10,S020,C0007066,E00061,P000139,1,39.38,duplicate_purchase,in_store,credit_card,True,opened,False
RT00004297,SL00002965,TXN000002965,2025-04-04,S015,C0000715,E00058,P000097,1,23.75,changed_mind,in_store,credit_card,True,unopened,False
RT00004298,SL00003064,TXN000003064,2025-01-26,S003,C0008010,E00071,P000192,1,16.77,duplicate_purchase,in_store,store_credit,True,damaged,True
RT00004299,SL00010856,TXN000010856,2026-01-14,S005,C0003861,E00141,P000042,1,13.16,defective,in_store,debit_card,True,defective,False
RT00004300,SL00042450,TXN000042450,2025-03-24,S001,C0006094,E00143,P000416,1,24.6,changed_mind,in_store,gift_card,True,opened,False
RT00004301,SL00038871,TXN000038871,2026-02-07,S010,C0006054,E00136,P000152,1,10.24,changed_mind,in_store,store_credit,True,opened,True
RT00004302,SL00041842,TXN000041842,2025-12-26,S008,C0000867,E00101,P000387,2,50.66,not_as_described,in_store,store_credit,True,opened,False
RT00004303,SL00026343,TXN000026343,2024-09-29,S018,C0004856,E00008,P000141,1,12.86,damaged,mail,cash,True,defective,False
RT00004304,SL00015786,TXN000015786,2024-05-28,S012,C0007395,E00095,P000468,1,9.07,damaged,mail,gift_card,True,damaged,True
RT00004305,SL00001451,TXN000001451,2024-12-25,S011,C0009959,E00070,P000192,1,17.76,wrong_size,curbside,debit_card,True,unopened,False
RT00004306,SL00002087,TXN000002087,2024-05-01,S016,C0001010,E00150,P000362,1,14.3,wrong_size,in_store,cash,True,defective,False
RT00004307,SL00023212,TXN000023212,2025-02-12,S017,C0008793,E00139,P000432,1,33.9,wrong_size,mail,debit_card,True,unopened,False
RT00004308,SL00046138,TXN000046138,2025-04-01,S013,C0009671,E00056,P000226,1,52.45,not_as_described,in_store,credit_card,True,damaged,True
RT00004309,SL00019855,TXN000019855,2024-10-03,S002,C0008352,E00064,P000096,1,20.03,changed_mind,in_store,credit_card,True,unopened,False
RT00004310,SL00018879,TXN000018879,2024-10-21,S013,C0005607,E00059,P000374,1,28.16,duplicate_purchase,in_store,debit_card,True,missing_packaging,False
RT00004311,SL00040343,TXN000040343,2025-09-07,S008,C0002551,E00101,P000056,2,56.4,wrong_size,in_store,debit_card,True,opened,False
RT00004312,SL00031185,TXN000031185,2025-07-26,S018,C0007197,E00099,P000364,3,169.03,other,in_store,credit_card,True,opened,False
RT00004313,SL00002288,TXN000002288,2025-12-23,S019,C0005249,E00067,P000455,1,31.8,changed_mind,in_store,gift_card,True,opened,False
RT00004314,SL00039211,TXN000039211,2025-01-31,S008,C0009346,E00089,P000403,1,30.56,changed_mind,in_store,store_credit,True,opened,True
RT00004315,SL00048756,TXN000048756,2024-11-28,S014,C0003144,E00088,P000379,1,15.04,other,in_store,debit_card,True,opened,False
RT00004316,SL00012319,TXN000012319,2024-09-20,S012,C0001450,E00095,P000225,2,102.64,changed_mind,in_store,debit_card,True,opened,False
RT00004317,SL00008188,TXN000008188,2025-02-02,S019,C0000825,E00029,P000444,1,27.01,duplicate_purchase,mail,debit_card,True,opened,False
RT00004318,SL00009607,TXN000009607,2024-05-19,S019,C0005061,E00029,P000179,1,41.29,changed_mind,in_store,debit_card,True,unopened,False
RT00004319,SL00005186,TXN000005186,2024-02-07,S012,C0006602,E00084,P000207,1,27.01,duplicate_purchase,mail,debit_card,True,opened,False
RT00004320,SL00032806,TXN000032806,2025-10-23,S002,C0008628,E00112,P000494,1,18.9,damaged,in_store,credit_card,True,damaged,True
RT00004321,SL00004078,TXN000004078,2025-07-11,S011,C0003411,E00047,P000157,1,126.29,wrong_size,mail,debit_card,True,unopened,False
RT00004322,SL00036208,TXN000036208,2025-06-26,S010,C0009233,E00115,P000057,1,239.42,duplicate_purchase,in_store,store_credit,False,unopened,True
RT00004323,SL00049558,TXN000049558,2024-10-23,S013,C0006019,E00056,P000315,2,21.5,changed_mind,in_store,debit_card,True,unopened,False
RT00004324,SL00025042,TXN000025042,2025-10-11,S019,C0001289,E00116,P000327,2,79.08,changed_mind,in_store,debit_card,True,opened,False
RT00004325,SL00049355,TXN000049355,2024-12-23,S012,C0006939,E00021,P000193,1,41.95,damaged,in_store,credit_card,True,damaged,True
RT00004326,SL00017378,TXN000017378,2024-04-06,S018,C0004418,E00102,P000145,1,47.79,other,in_store,credit_card,True,damaged,True
RT00004327,SL00042067,TXN000042067,2025-02-02,S005,C0002872,E00003,P000433,1,39.54,damaged,mail,store_credit,True,damaged,True
RT00004328,SL00044684,TXN000044684,2025-12-24,S010,C0002499,E00148,P000261,1,35.1,wrong_size,in_store,debit_card,True,missing_packaging,False
RT00004329,SL00008110,TXN000008110,2024-01-10,S015,C0009643,E00020,P000005,2,54.24,wrong_size,in_store,credit_card,True,unopened,False
RT00004330,SL00044250,TXN000044250,2024-09-25,S013,C0005576,E00124,P000255,3,164.73,changed_mind,in_store,credit_card,True,missing_packaging,False
RT00004331,SL00032211,TXN000032211,2025-09-13,S012,C0002095,E00095,P000239,1,12.35,wrong_size,in_store,store_credit,True,unopened,False
RT00004332,SL00018399,TXN000018399,2025-12-08,S018,C0003931,E00109,P000402,1,15.7,wrong_size,in_store,store_credit,True,unopened,True
RT00004333,SL00025070,TXN000025070,2024-03-15,S002,C0009636,E00132,P000468,1,9.55,wrong_size,mail,credit_card,False,defective,True
RT00004334,SL00045190,TXN000045190,2025-12-03,S009,C0003060,E00040,P000376,2,82.22,not_as_described,mail,credit_card,True,opened,False
RT00004335,SL00040972,TXN000040972,2025-05-03,S019,C0004925,E00116,P000483,1,9.14,changed_mind,in_store,debit_card,True,unopened,False
RT00004336,SL00031167,TXN000031167,2025-01-07,S018,C0001091,E00099,P000354,1,22.82,wrong_size,mail,credit_card,True,damaged,True
RT00004337,SL00016296,TXN000016296,2025-12-18,S005,C0001526,E00141,P000130,1,67.42,changed_mind,in_store,store_credit,True,damaged,True
RT00004338,SL00021531,TXN000021531,2024-09-24,S013,C0001449,E00124,P000360,1,20.81,defective,in_store,credit_card,True,defective,False
RT00004339,SL00035980,TXN000035980,2024-10-19,S006,C0006631,E00063,P000450,4,106.29,defective,in_store,cash,True,damaged,True
RT00004340,SL00036025,TXN000036025,2025-06-08,S004,C0002428,E00038,P000019,1,44.68,defective,in_store,store_credit,False,defective,True
RT00004341,SL00006119,TXN000006119,2025-10-01,S017,C0004486,E00075,P000414,1,46.14,duplicate_purchase,in_store,debit_card,True,unopened,False
RT00004342,SL00039441,TXN000039441,2024-09-27,S019,C0000948,E00067,P000230,2,59.56,late_delivery,in_store,credit_card,True,opened,False
RT00004343,SL00025594,TXN000025594,2025-07-29,S007,C0006599,E00097,P000231,1,12.62,defective,in_store,credit_card,True,defective,False
RT00004344,SL00042907,TXN000042907,2025-09-28,S013,C0004307,E00124,P000027,1,26.4,wrong_size,in_store,store_credit,False,damaged,True
RT00004345,SL00008199,TXN000008199,2024-10-25,S008,C0005476,E00027,P000082,1,16.65,defective,mail,store_credit,True,opened,False
RT00004346,SL00011502,TXN000011502,2024-01-30,S003,C0008645,E00125,P000177,1,95.5,changed_mind,in_store,store_credit,True,unopened,False
RT00004347,SL00042902,TXN000042902,2024-09-28,S019,C0008513,E00121,P000094,2,67.01,defective,in_store,credit_card,True,missing_packaging,False
RT00004348,SL00016289,TXN000016289,2025-03-06,S018,C0006283,E00109,P000105,1,17.35,duplicate_purchase,in_store,gift_card,True,opened,True
RT00004349,SL00037477,TXN000037477,2024-05-21,S016,C0006528,E00083,P000345,1,16.1,duplicate_purchase,in_store,store_credit,False,unopened,True
RT00004350,SL00008035,TXN000008035,2024-04-17,S011,C0008212,E00013,P000363,1,16.33,changed_mind,in_store,store_credit,False,defective,True
RT00004351,SL00005667,TXN000005667,2025-01-08,S018,C0009982,E00099,P000316,1,21.51,duplicate_purchase,in_store,debit_card,True,damaged,True
RT00004352,SL00042052,TXN000042052,2024-08-11,S013,C0005045,E00124,P000225,4,195.02,not_as_described,in_store,gift_card,True,unopened,False
RT00004353,SL00024352,TXN000024352,2024-10-09,S008,C0009794,E00101,P000379,2,31.75,late_delivery,in_store,debit_card,True,unopened,False
RT00004354,SL00007096,TXN000007096,2024-02-27,S011,C0005101,E00024,P000230,1,29.78,not_as_described,in_store,credit_card,True,unopened,False
RT00004355,SL00031947,TXN000031947,2024-08-21,S002,C0003081,E00031,P000428,1,23.06,changed_mind,in_store,cash,True,unopened,False
RT00004356,SL00046483,TXN000046483,2025-01-01,S010,C0006133,E00077,P000161,5,258.06,changed_mind,in_store,debit_card,True,opened,True
RT00004357,SL00012036,TXN000012036,2024-07-15,S011,C0008815,E00070,P000068,1,7.32,defective,in_store,gift_card,True,damaged,True
RT00004358,SL00004893,TXN000004893,2024-07-16,S010,C0002092,E00136,P000151,3,112.59,damaged,mail,store_credit,True,damaged,True
RT00004359,SL00034477,TXN000034477,2025-06-13,S005,C0008548,E00141,P000365,1,26.4,not_as_described,in_store,credit_card,True,unopened,False
RT00004360,SL00049553,TXN000049553,2025-03-21,S005,C0009741,E00043,P000121,2,93.35,changed_mind,in_store,cash,True,unopened,False
RT00004361,SL00010540,TXN000010540,2025-11-03,S008,C0006200,E00006,P000225,1,51.32,defective,in_store,credit_card,True,opened,False
RT00004362,SL00006490,TXN000006490,2024-11-21,S007,C0008923,E00023,P000225,1,51.32,late_delivery,in_store,cash,True,opened,False
RT00004363,SL00015059,TXN000015059,2024-07-01,S002,C0001668,E00072,P000170,1,14.84,changed_mind,in_store,credit_card,True,unopened,False
RT00004364,SL00000454,TXN000000454,2024-11-01,S015,C0006335,E00058,P000117,1,60.22,wrong_size,curbside,credit_card,True,unopened,False
RT00004365,SL00011872,TXN000011872,2024-11-24,S007,C0007705,E00108,P000058,4,92.76,wrong_size,mail,store_credit,True,opened,False
RT00004366,SL00030027,TXN000030027,2025-10-10,S016,C0008139,E00069,P000408,1,93.14,damaged,in_store,gift_card,True,damaged,True
RT00004367,SL00030721,TXN000030721,2024-04-12,S013,C0009222,E00060,P000191,2,81.04,changed_mind,mail,debit_card,False,missing_packaging,True
RT00004368,SL00020075,TXN000020075,2024-12-15,S019,C0006711,E00121,P000287,2,74.32,changed_mind,in_store,cash,True,opened,False
RT00004369,SL00017735,TXN000017735,2024-03-20,S002,C0008577,E00072,P000468,1,8.12,other,in_store,cash,True,opened,False
RT00004370,SL00042832,TXN000042832,2024-08-13,S018,C0001161,E00008,P000405,1,42.33,changed_mind,in_store,credit_card,True,unopened,False
RT00004371,SL00008130,TXN000008130,2024-08-17,S017,C0000965,E00018,P000130,4,284.66,wrong_size,in_store,store_credit,True,unopened,True
RT00004372,SL00038212,TXN000038212,2025-09-12,S018,C0003397,E00099,P000224,1,11.64,wrong_size,curbside,credit_card,True,unopened,True
RT00004373,SL00029450,TXN000029450,2025-04-07,S018,C0009285,E00102,P000147,1,14.23,damaged,in_store,debit_card,True,damaged,True
RT00004374,SL00012237,TXN000012237,2024-09-21,S017,C0000002,E00036,P000287,1,35.3,defective,in_store,debit_card,True,damaged,True
RT00004375,SL00048247,TXN000048247,2024-06-10,S013,C0009468,E00124,P000072,3,18.54,changed_mind,in_store,store_credit,True,opened,False
RT00004376,SL00018479,TXN000018479,2025-03-25,S008,C0007243,E00089,P000488,2,57.72,changed_mind,mail,credit_card,True,opened,False
RT00004377,SL00038573,TXN000038573,2025-09-28,S013,C0007287,E00078,P000225,1,41.06,not_as_described,in_store,cash,True,opened,False
RT00004378,SL00012281,TXN000012281,2024-10-17,S003,C0004550,E00145,P000235,1,47.14,wrong_size,in_store,gift_card,True,opened,False
RT00004379,SL00002531,TXN000002531,2024-12-29,S014,C0007906,E00035,P000428,1,23.06,wrong_size,in_store,debit_card,True,opened,False
RT00004380,SL00037065,TXN000037065,2025-07-23,S008,C0006305,E00089,P000491,1,20.16,other,in_store,credit_card,True,opened,False
RT00004381,SL00041099,TXN000041099,2024-09-09,S006,C0000976,E00046,P000050,2,29.06,late_delivery,in_store,store_credit,True,unopened,True
RT00004382,SL00034731,TXN000034731,2025-01-11,S012,C0008117,E00087,P000404,1,27.92,defective,in_store,store_credit,True,opened,False
RT00004383,SL00036468,TXN000036468,2024-01-24,S017,C0007474,E00139,P000416,1,23.37,changed_mind,in_store,credit_card,True,unopened,False
RT00004384,SL00030374,TXN000030374,2025-07-13,S018,C0002810,E00099,P000004,2,36.57,changed_mind,in_store,store_credit,True,unopened,True
RT00004385,SL00018614,TXN000018614,2024-11-27,S013,C0003939,E00124,P000292,1,20.71,changed_mind,in_store,credit_card,True,missing_packaging,False
RT00004386,SL00041646,TXN000041646,2024-04-14,S013,C0006099,E00059,P000368,1,19.39,defective,in_store,store_credit,False,damaged,True
RT00004387,SL00026834,TXN000026834,2024-03-22,S004,C0001044,E00038,P000364,1,63.39,changed_mind,in_store,credit_card,True,opened,False
RT00004388,SL00007099,TXN000007099,2024-10-29,S017,C0005382,E00065,P000479,1,124.81,late_delivery,in_store,cash,True,damaged,True
RT00004389,SL00030006,TXN000030006,2025-05-09,S008,C0000044,E00050,P000203,1,39.33,wrong_size,mail,debit_card,True,unopened,False
RT00004390,SL00019562,TXN000019562,2024-02-01,S018,C0007245,E00109,P000291,1,35.87,not_as_described,in_store,debit_card,True,unopened,False
RT00004391,SL00023724,TXN000023724,2024-12-03,S013,C0009042,E00078,P000284,1,76.19,defective,mail,store_credit,True,defective,True
RT00004392,SL00031317,TXN000031317,2024-09-25,S018,C0005843,E00099,P000004,1,19.36,changed_mind,in_store,credit_card,True,unopened,False
RT00004393,SL00049854,TXN000049854,2024-02-04,S013,C0001589,E00124,P000277,1,10.57,changed_mind,in_store,cash,False,opened,True
RT00004394,SL00042042,TXN000042042,2024-11-21,S019,C0001667,E00121,P000316,1,20.32,changed_mind,in_store,debit_card,True,opened,False
RT00004395,SL00021553,TXN000021553,2024-05-15,S020,C0002256,E00049,P000227,1,28.12,wrong_size,in_store,credit_card,True,opened,False
RT00004396,SL00003799,TXN000003799,2025-08-20,S008,C0002120,E00122,P000210,1,12.83,wrong_size,in_store,credit_card,True,unopened,False
RT00004397,SL00020853,TXN000020853,2025-07-10,S003,C0005717,E00106,P000123,1,21.42,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00004398,SL00002741,TXN000002741,2025-12-03,S012,C0009306,E00084,P000500,1,12.88,wrong_size,in_store,debit_card,True,unopened,False
RT00004399,SL00002504,TXN000002504,2025-04-15,S016,C0007868,E00123,P000205,1,61.06,defective,in_store,credit_card,True,defective,False
RT00004400,SL00040787,TXN000040787,2024-02-22,S001,C0000929,E00143,P000251,1,147.18,wrong_size,in_store,credit_card,True,unopened,False
RT00004401,SL00044302,TXN000044302,2025-02-22,S009,C0003797,E00113,P000124,1,76.49,defective,in_store,credit_card,True,missing_packaging,False
RT00004402,SL00027575,TXN000027575,2024-06-13,S008,C0006987,E00101,P000015,1,15.85,changed_mind,curbside,cash,True,unopened,False
RT00004403,SL00015294,TXN000015294,2024-09-30,S008,C0006712,E00122,P000383,1,59.66,changed_mind,in_store,store_credit,True,opened,True
RT00004404,SL00026266,TXN000026266,2025-07-07,S018,C0001947,E00109,P000112,4,93.2,wrong_size,mail,cash,True,unopened,False
RT00004405,SL00040766,TXN000040766,2025-06-20,S020,C0007763,E00028,P000295,1,65.39,changed_mind,in_store,store_credit,True,missing_packaging,False
RT00004406,SL00025984,TXN000025984,2025-01-10,S002,C0007452,E00112,P000300,1,25.95,defective,in_store,store_credit,True,defective,False
RT00004407,SL00010644,TXN000010644,2025-04-14,S006,C0003679,E00091,P000368,1,19.39,damaged,in_store,credit_card,True,damaged,True
RT00004408,SL00004050,TXN000004050,2024-01-19,S019,C0005132,E00029,P000488,1,25.97,damaged,in_store,debit_card,True,damaged,True
RT00004409,SL00037625,TXN000037625,2024-07-21,S009,C0001695,E00085,P000426,3,181.15,wrong_size,in_store,debit_card,True,unopened,False
RT00004410,SL00017008,TXN000017008,2025-01-09,S006,C0008301,E00091,P000152,1,12.05,changed_mind,in_store,store_credit,True,unopened,True
RT00004411,SL00008957,TXN000008957,2024-12-08,S010,C0003792,E00148,P000264,1,10.8,wrong_size,in_store,credit_card,True,unopened,False
RT00004412,SL00032222,TXN000032222,2025-09-20,S008,C0001953,E00122,P000303,1,23.22,wrong_size,in_store,credit_card,True,unopened,True
RT00004413,SL00001197,TXN000001197,2024-04-28,S018,C0005395,E00109,P000127,1,17.44,changed_mind,in_store,debit_card,True,opened,False
RT00004414,SL00005289,TXN000005289,2024-07-22,S018,C0000931,E00109,P000083,1,27.49,changed_mind,in_store,credit_card,True,opened,False
RT00004415,SL00009491,TXN000009491,2024-11-16,S008,C0000476,E00089,P000111,1,17.89,changed_mind,mail,credit_card,False,unopened,True
RT00004416,SL00007577,TXN000007577,2024-01-28,S020,C0003350,E00028,P000088,1,22.21,damaged,curbside,cash,True,opened,False
RT00004417,SL00013252,TXN000013252,2025-08-24,S007,C0006121,E00118,P000110,1,22.95,changed_mind,in_store,debit_card,True,unopened,False
RT00004418,SL00023642,TXN000023642,2025-02-13,S020,C0001093,E00061,P000049,1,13.81,changed_mind,in_store,credit_card,True,opened,False
RT00004419,SL00044949,TXN000044949,2025-01-02,S002,C0009966,E00072,P000468,1,9.55,changed_mind,in_store,store_credit,False,unopened,True
RT00004420,SL00026380,TXN000026380,2025-11-10,S018,C0006685,E00102,P000487,2,45.54,changed_mind,in_store,cash,True,unopened,True
RT00004421,SL00020751,TXN000020751,2024-10-04,S020,C0007081,E00061,P000361,2,32.32,changed_mind,in_store,credit_card,True,unopened,False
RT00004422,SL00003054,TXN000003054,2025-03-13,S008,C0009790,E00122,P000422,1,103.5,changed_mind,mail,credit_card,True,damaged,True
RT00004423,SL00008512,TXN000008512,2024-12-10,S008,C0006906,E00006,P000249,2,38.68,damaged,in_store,gift_card,True,opened,False
RT00004424,SL00029754,TXN000029754,2024-04-07,S015,C0002801,E00020,P000481,1,25.03,duplicate_purchase,mail,debit_card,True,unopened,False
RT00004425,SL00043542,TXN000043542,2025-04-08,S007,C0002669,E00097,P000026,1,45.93,changed_mind,mail,credit_card,True,unopened,False
RT00004426,SL00039521,TXN000039521,2025-12-12,S018,C0006958,E00102,P000076,1,84.84,defective,in_store,cash,True,defective,False
RT00004427,SL00010715,TXN000010715,2024-02-24,S011,C0004809,E00117,P000309,1,60.32,damaged,mail,debit_card,True,defective,False
RT00004428,SL00017045,TXN000017045,2024-12-23,S018,C0001211,E00099,P000345,1,16.95,late_delivery,mail,credit_card,True,missing_packaging,False
RT00004429,SL00041457,TXN000041457,2025-10-14,S002,C0006763,E00132,P000379,1,15.04,changed_mind,mail,debit_card,True,opened,False
RT00004430,SL00002817,TXN000002817,2025-12-16,S013,C0005396,E00124,P000329,1,299.72,defective,in_store,store_credit,False,defective,True
RT00004431,SL00023400,TXN000023400,2024-09-19,S009,C0007582,E00007,P000015,1,18.65,changed_mind,in_store,debit_card,True,unopened,False
RT00004432,SL00011607,TXN000011607,2025-07-07,S007,C0007049,E00120,P000145,1,53.1,other,in_store,cash,True,unopened,False
RT00004433,SL00004820,TXN000004820,2025-06-15,S007,C0000539,E00120,P000315,3,37.95,wrong_size,in_store,store_credit,True,missing_packaging,False
RT00004434,SL00010997,TXN000010997,2025-01-19,S016,C0001622,E00069,P000285,1,43.43,not_as_described,in_store,store_credit,False,opened,True
RT00004435,SL00023045,TXN000023045,2024-02-21,S001,C0000549,E00048,P000112,3,66.41,changed_mind,in_store,debit_card,True,damaged,True
RT00004436,SL00005666,TXN000005666,2025-04-05,S002,C0006079,E00031,P000103,1,13.52,defective,in_store,store_credit,False,defective,True
RT00004437,SL00036476,TXN000036476,2025-05-10,S018,C0003383,E00109,P000124,1,76.49,changed_mind,in_store,store_credit,True,unopened,True
RT00004438,SL00019053,TXN000019053,2024-10-07,S008,C0000055,E00074,P000126,1,16.58,defective,in_store,gift_card,True,defective,False
RT00004439,SL00011970,TXN000011970,2024-01-25,S008,C0000467,E00050,P000049,1,11.63,wrong_size,in_store,credit_card,True,opened,False
RT00004440,SL00043364,TXN000043364,2025-04-17,S003,C0007842,E00106,P000165,3,230.97,wrong_size,in_store,store_credit,True,unopened,True
RT00004441,SL00004870,TXN000004870,2025-07-27,S013,C0001525,E00124,P000421,3,72.76,changed_mind,in_store,credit_card,True,unopened,False
RT00004442,SL00021183,TXN000021183,2025-03-28,S011,C0009985,E00070,P000320,2,72.48,changed_mind,mail,store_credit,True,missing_packaging,True
RT00004443,SL00004454,TXN000004454,2025-05-30,S012,C0004745,E00021,P000103,1,15.21,changed_mind,in_store,credit_card,True,missing_packaging,False
RT00004444,SL00035272,TXN000035272,2024-09-14,S019,C0009769,E00067,P000285,1,39.09,other,in_store,store_credit,True,damaged,True
RT00004445,SL00021582,TXN000021582,2025-06-07,S011,C0005295,E00070,P000324,1,19.99,changed_mind,in_store,debit_card,True,defective,False
RT00004446,SL00030184,TXN000030184,2024-11-20,S008,C0000291,E00089,P000073,2,74.27,changed_mind,mail,credit_card,True,opened,True
RT00004447,SL00047413,TXN000047413,2025-11-19,S010,C0001878,E00136,P000467,1,23.63,other,in_store,store_credit,False,opened,True
RT00004448,SL00038142,TXN000038142,2024-05-17,S018,C0003648,E00102,P000439,1,16.28,wrong_size,in_store,debit_card,True,opened,False
RT00004449,SL00043388,TXN000043388,2024-10-12,S006,C0006735,E00063,P000174,2,361.06,duplicate_purchase,in_store,store_credit,True,missing_packaging,True
RT00004450,SL00038005,TXN000038005,2024-03-18,S006,C0002446,E00098,P000126,1,15.71,other,in_store,credit_card,True,opened,False
RT00004451,SL00033289,TXN000033289,2025-10-11,S010,C0004674,E00096,P000109,1,31.63,wrong_size,in_store,credit_card,True,opened,True
RT00004452,SL00040493,TXN000040493,2025-02-23,S005,C0005420,E00043,P000153,1,26.83,changed_mind,mail,credit_card,True,opened,False
RT00004453,SL00016086,TXN000016086,2024-12-06,S018,C0000955,E00134,P000088,1,22.21,changed_mind,in_store,gift_card,True,unopened,False
RT00004454,SL00028278,TXN000028278,2024-08-10,S013,C0000759,E00124,P000363,3,48.99,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00004455,SL00043336,TXN000043336,2025-03-10,S010,C0006482,E00077,P000073,1,35.18,changed_mind,in_store,gift_card,True,opened,False
RT00004456,SL00022965,TXN000022965,2024-04-11,S001,C0003306,E00143,P000292,1,18.53,duplicate_purchase,in_store,credit_card,True,defective,False
RT00004457,SL00009964,TXN000009964,2024-12-21,S001,C0001284,E00048,P000438,1,32.97,damaged,in_store,credit_card,False,damaged,True
RT00004458,SL00006150,TXN000006150,2025-04-15,S019,C0003153,E00010,P000336,2,62.8,changed_mind,in_store,store_credit,False,defective,True
RT00004459,SL00016683,TXN000016683,2025-07-26,S013,C0005751,E00124,P000234,1,30.83,damaged,in_store,cash,True,defective,False
RT00004460,SL00000554,TXN000000554,2024-06-28,S008,C0001340,E00122,P000261,1,33.15,changed_mind,in_store,credit_card,True,unopened,False
RT00004461,SL00048733,TXN000048733,2024-10-03,S014,C0007405,E00088,P000435,1,58.36,wrong_size,mail,store_credit,True,opened,True
RT00004462,SL00019593,TXN000019593,2025-05-27,S008,C0005350,E00089,P000082,1,16.65,changed_mind,in_store,credit_card,True,unopened,False
RT00004463,SL00033059,TXN000033059,2025-04-26,S007,C0003569,E00120,P000028,1,17.82,changed_mind,in_store,credit_card,True,missing_packaging,False
RT00004464,SL00005714,TXN000005714,2024-07-31,S009,C0005275,E00137,P000416,1,24.6,duplicate_purchase,in_store,store_credit,True,opened,False
RT00004465,SL00048121,TXN000048121,2024-01-30,S019,C0008040,E00116,P000055,3,141.02,defective,curbside,debit_card,True,opened,False
RT00004466,SL00037983,TXN000037983,2024-07-29,S016,C0008113,E00150,P000006,1,33.17,wrong_size,in_store,cash,True,missing_packaging,False
RT00004467,SL00026239,TXN000026239,2026-04-18,S013,C0003788,E00060,P000443,1,127.75,defective,in_store,store_credit,True,opened,True
RT00004468,SL00001513,TXN000001513,2025-12-20,S015,C0007965,E00058,P000411,1,36.67,wrong_size,mail,store_credit,True,unopened,False
RT00004469,SL00038794,TXN000038794,2024-06-03,S016,C0003282,E00133,P000246,3,103.76,damaged,in_store,credit_card,True,damaged,True
RT00004470,SL00013578,TXN000013578,2024-11-20,S019,C0005180,E00067,P000494,1,18.9,changed_mind,in_store,credit_card,False,opened,True
RT00004471,SL00024913,TXN000024913,2024-05-04,S018,C0007790,E00102,P000457,1,23.69,not_as_described,in_store,credit_card,True,opened,False
RT00004472,SL00033836,TXN000033836,2026-01-11,S010,C0008011,E00148,P000358,1,16.23,changed_mind,in_store,store_credit,True,missing_packaging,False
RT00004473,SL00005958,TXN000005958,2024-10-20,S006,C0005731,E00091,P000357,1,39.79,changed_mind,curbside,cash,True,missing_packaging,False
RT00004474,SL00019742,TXN000019742,2024-03-31,S011,C0005495,E00070,P000446,4,197.72,duplicate_purchase,curbside,debit_card,False,unopened,True
